primaryTitle	startYear	runtimeMinutes	genres	averageRating	numVotes
Sound! Euphonium: The Movie - Welcome to the Kitauji High School Concert Band	2016	103	Animation,Comedy,Drama	6.7	198
Sorry to Bother You	2018	112	Comedy,Drama,Fantasy	6.9	83446
The Last Champion	2020	122	Drama,Family,Sport	7.0	589
Oka Manasu	2016	146	Drama,Musical,Romance	5.0	166
Diamond Island	2016	101	Drama	6.6	453
Mom	2017	146	Crime,Drama,Thriller	7.2	11163
Heavens to Betsy	2017	102	Comedy,Fantasy	5.4	129
Ophelia	2018	114	Drama,Romance,Thriller	6.5	12195
Dirt	2018	102	Action,Drama,Sport	6.2	1396
Pashupati Prasad	2016	140	Comedy,Drama,Romance	8.6	1634
Under the Silver Lake	2018	139	Crime,Drama,Mystery	6.5	46013
Lalbaugchi Rani	2016	110	Adventure,Comedy,Drama	8.5	29
Where Demons Dwell: The Girl in the Cornfield 2	2017	137	Horror,Mystery,Thriller	3.8	816
Status Update	2018	106	Comedy,Fantasy,Romance	5.8	5536
Detective Conan: Crimson Love Letter	2017	112	Action,Adventure,Animation	6.5	1417
Darkness Visible	2019	107	Thriller	5.6	410
The Giant	2017	114	Drama,History	6.6	4568
Creation Stories	2021	105	Biography,Drama,Music	6.1	1415
Die Rebellie van Lafras Verwey	2017	109	Biography	6.9	17
Let's Go Jets	2017	121	Comedy,Drama,Sport	6.7	817
3 Years in Pakistan: The Erik Aude Story	2018	105	Documentary	6.4	100
Hallelooya	2016	140	Drama,Romance	5.5	56
RiffTrax Live: Time Chasers	2016	106	Sci-Fi	7.4	211
Running for Grace	2018	110	Family,Romance	6.1	1668
Cats	2019	110	Comedy,Drama,Family	2.8	53287
Lucknow Central	2017	133	Action,Crime,Drama	6.2	2978
Paambhu Sattai	2017	140	Action	6.2	150
Zarrar	2022	148	Action,Drama,Thriller	5.2	279
The Long Road	2016	104	Documentary	6.8	6
Euphoria	2017	104	Adventure,Drama,Mystery	5.7	4521
1898: Our Last Men in the Philippines	2016	105	Drama,History,War	6.5	3472
Darling	2017	103	Drama	6.0	391
C'est la vie!	2017	117	Comedy,Drama,Romance	6.8	11308
Starfish	2018	101	Drama,Sci-Fi,Thriller	5.1	3472
Robbi, Tobbi und das Fliewatüüt	2016	106	Adventure,Comedy,Family	4.7	226
A Man and a Woman	2016	115	Drama,Romance	6.7	1801
Train to Busan	2016	118	Action,Horror,Thriller	7.6	233425
Akira	2016	134	Drama,Romance	6.1	56
Supreme	2016	142	Action,Comedy	6.1	760
Jaggu Dada	2016	159	Action,Comedy,Romance	5.6	717
Sardaarji 2	2016	145	Adventure,Comedy	5.2	683
God Bless the Broken Road	2018	111	Drama,Family,Romance	5.7	1171
Guppedantha Prema	2016	121	Drama,Romance	7.4	41
Mukhamory	2016	125	Comedy	6.1	26
Monsterland	2016	108	Comedy,Fantasy,Horror	4.7	599
A Cambodian Spring	2016	126	Documentary	7.6	191
The Missing God	2016	110	Drama	7.5	30
Celeste	2018	105	Drama,Music	5.6	206
Tadka	2022	177	Comedy,Drama,Romance	6.7	1742
Sculpt	2016	120	Sci-Fi	6.0	77
Moammar Emka's Jakarta Undercover	2017	129	Drama,Romance	7.1	127
Ushijima the Loan Shark the Final	2016	130	Comedy	6.4	124
Three Christs	2017	109	Drama	6.2	3460
Il ministro	2016	104	Comedy	5.9	290
Cocote	2017	106	Drama	6.5	335
Interpreters: a C & Earth Chronicle - quantum 1	2019	119	Sci-Fi,Thriller	3.9	264
A Yellow Bird	2016	112	Drama	5.4	241
Slices of Vi	2018	130	Drama,Horror	4.5	16
Film Stars Don't Die in Liverpool	2017	105	Biography,Drama,Romance	6.7	10241
Snjór og Salóme	2017	103	Comedy,Drama	8.3	82
The Rack Pack	2018	134	Action,Adventure,Family	4.5	75
Getting Grace	2017	112	Comedy,Drama	7.0	440
Premam	2016	157	Comedy,Drama,Romance	6.4	1598
A Petty Bourgeois Dream	2016	104	Comedy,Drama,Family	3.2	785
Madaari	2016	133	Drama,Thriller	7.6	14584
The Gangster's Daughter	2017	105	Crime,Drama	5.7	125
Titanic: Sinking the Myths	2017	176	Documentary	6.7	138
Inkenti Nuvve Cheppu	2017	124	Comedy,Romance	8.5	59
Lost in White	2016	102	Crime	5.6	145
Project Marathwada	2016	110	Drama	6.6	93
Mortal	2020	104	Action,Adventure,Drama	5.9	9828
Usogui	2022	120	Thriller	5.7	331
The Killing of a Sacred Deer	2017	121	Drama,Horror,Mystery	7.0	163537
Cinemawala	2016	105	Drama,Family	7.5	752
Breathe	2017	118	Biography,Drama,Romance	7.1	23643
Pencil	2016	134	Mystery,Romance,Thriller	5.6	383
Unnodu Ka	2016	144	Comedy,Drama,Romance	6.6	49
Tum Bin II	2016	147	Drama,Romance	4.8	1360
The Colour of Darkness	2017	130	Drama	5.4	1046
Sylvia: Tracing Blood	2016	105	Documentary,Thriller	7.2	71
On the Arm	2020	151	Crime	3.8	101
VHS Lives: A Schlockumentary	2017	144	Documentary,Horror	4.7	153
Cold Pursuit	2019	119	Action,Comedy,Crime	6.2	72256
Sawal 700 Crore Dollar Ka	2016	130	Action,Crime	4.5	336
72 Hours	2016	102	Drama,War	6.0	98
Non c'è campo	2017	105	Romance	4.2	154
Black Circle	2018	101	Horror	4.7	194
Fiore	2016	110	Drama,Romance	6.5	1157
The Last Resort	2016	118	Documentary	6.5	87
Chasing Great	2016	105	Biography,Documentary,Drama	7.2	515
Style King	2016	138	Comedy,Crime,Drama	6.8	52
Capital in the Twenty-First Century	2019	103	Documentary	7.3	2878
In the Fade	2017	106	Crime,Drama,Thriller	7.1	34291
The Beyond	2017	103	Drama,Sci-Fi	4.9	6582
When Everything's Gone	2020	112	Sci-Fi,Thriller	3.4	65
A Rose in Winter	2018	135	Drama	6.0	56
National Theatre Live: As You Like It	2016	160	Comedy	7.4	47
Insidious: The Last Key	2018	103	Horror,Mystery,Thriller	5.7	63555
Call Me by Your Name	2017	132	Drama,Romance	7.8	287162
Uncut Gems	2019	135	Crime,Drama,Thriller	7.4	295601
Borg vs. McEnroe	2017	107	Biography,Drama,Sport	6.9	33082
Boulevard Voltaire	2017	110	Drama	8.2	37
Seondal: The Man Who Sells the River	2016	120	Adventure,Comedy,History	6.6	764
Memoir of a Murderer	2017	118	Action,Crime,Mystery	7.2	11050
K: Secret Eye	2017	117	Mystery	6.8	56
Gaspard at the Wedding	2017	103	Comedy,Drama,Romance	6.1	784
When Did You See Sahar Last Time?	2016	106	Crime,Drama,Mystery	4.9	124
Napping Princess	2017	111	Adventure,Animation,Drama	6.3	1467
Historias breves 12	2016	107	Comedy,Drama	7.7	9
Frames of Fear	2016	120	Horror	5.2	28
Holiday Makers	2016	121	Comedy	6.8	345
Eput	2016	105	Biography,Documentary,Music	7.4	345
Master	2016	143	Action,Crime	6.6	2513
The Tenants Downstairs	2016	110	Crime,Drama,Thriller	5.9	1208
R.A.I.D. Special Unit	2016	105	Action,Comedy,Crime	5.5	4238
El día de la unión	2018	109	Drama	4.5	280
Stronger	2017	125	Drama	7.3	53
Dutch	2021	109	Action	3.9	505
Breathless	2021	106	Crime,Drama,Thriller	6.6	31
One Summer Night	2019	147	Drama,Romance	6.1	37
La lucina	2018	101	Drama	8.0	6
Whitney	2018	120	Biography,Documentary,Drama	7.3	7630
Midnight Diner 2	2016	108	Drama	7.3	1041
3 Way Junction	2018	101	Adventure,Drama	6.0	111
Sarkar 3	2017	130	Action,Crime,Drama	4.9	2197
Phobia	2016	112	Drama,Mystery,Thriller	6.8	3095
25 Kille	2016	141	Comedy,Drama	6.1	104
Julie 2	2017	159	Drama,Romance,Thriller	2.2	346
Abu Shanab	2016	114	Comedy	4.9	412
Chef	2017	133	Comedy,Drama,Family	5.7	2511
Sen Benim HerSeyimsin	2016	107	Comedy	6.2	2849
Copshop	2021	107	Action,Thriller	6.2	34325
Tango One	2018	112	Crime,Drama	4.6	376
The Milan Protocol	2017	106	Drama,Thriller,War	5.6	69
Onaatah: Of the Earth	2016	108	Drama,Romance	8.5	32
Belushi	2020	108	Biography,Documentary	7.2	2535
Shorgul	2016	132	Drama	5.7	318
Hai Apna Dil Toh Awara	2016	120	Comedy	6.8	19
Ravens	2017	107	Drama	6.6	669
A Midsummer Night's Dream	2017	106	Comedy	6.8	15
Hello Mumbai	2016	107	Comedy,Drama,Romance	3.7	1322
Banjo	2016	137	Action,Drama,Music	5.0	1212
The Achy Breaky Hearts	2016	119	Comedy,Romance	6.8	101
My Silent Lips	2019	124	Horror,Thriller	4.5	18
The Unmarried Wife	2016	130	Drama,Romance	6.1	207
Barcelona: A Love Untold	2016	132	Drama,Romance	6.6	807
Jeena Isi Ka Naam Hai	2017	173	Drama	3.3	117
Politics, Instructions Manual	2016	115	Documentary	6.7	172
Marudhu	2016	146	Action,Drama	5.2	420
I'm - Infinita come lo spazio	2017	109	Drama,Fantasy	5.0	53
Antham	2016	110	Thriller	4.8	37
Skyscraper	2018	102	Action,Adventure,Thriller	5.8	126387
Literally, Right Before Aaron	2017	102	Comedy,Drama	4.6	2587
Parts Unknown	2018	114	Horror	3.2	99
Missing on a Weekend	2016	113	Thriller	5.0	99
Fredrick	2016	129	Action,Thriller	4.7	23
Karva	2016	108	Horror,Thriller	7.1	608
Suli	2016	115	Drama	6.1	7
Sustained	2017	128	Drama	8.4	31
Pushpaka Vimana	2017	142	Comedy,Drama,Family	7.3	341
Mungaru Male 2	2016	159	Comedy,Drama,Romance	6.3	736
OK Jaanu	2017	135	Drama,Romance	5.2	4496
Hindi Medium	2017	132	Comedy,Drama	7.8	30402
Hai de bi duan	2016	130	Documentary,Family,History	7.2	17
Dulhan Chahi Pakistan Se	2016	159	Action,Drama,Family	5.6	23
Song of Granite	2017	104	Biography,Drama	6.6	347
Tenderness	2017	110	Drama	6.4	1306
Heaven Will Wait	2016	105	Drama	6.9	999
Auf der anderen Seite ist das Gras viel grüner	2017	106	Comedy,Drama,Romance	5.1	186
The Seer	2016	112	Drama	4.2	22
The Truth Beneath	2016	102	Drama,Thriller	6.8	1494
Rahm	2016	104	Drama	7.0	54
Hasret Bitti	2016	101	Comedy	4.8	47
Mumon: The Land of Stealth	2017	120	Action,Romance	6.6	2457
Yesterday Once More	2016	108	Drama,Romance	6.6	296
Baltic Sea Anomaly: The Unsolved Mystery	2016	105	Adventure,Documentary,History	8.8	19
Rodin	2017	119	Biography,Drama,Romance	5.0	1378
Razor's Edge: The Legacy of Iranian Actresses	2016	130	Documentary,History	6.9	18
La Salamandra	2018	119	Drama	5.9	9
Dominion	2018	120	Documentary,Horror	9.0	3966
Spontaneous	2020	101	Comedy,Drama,Horror	6.5	16169
Summer of 84	2018	105	Drama,Horror,Mystery	6.7	43052
The Postman and Kartini	2016	118	Drama,History,Romance	8.0	32
Truckbhar Swapna	2018	128	Drama	6.1	20
Velainu Vandhutta Vellaikaaran	2016	138	Comedy	5.8	696
1 Kezban 1 Mahmut: Adana Yollarinda	2016	102	Comedy	5.5	787
Noor	2017	117	Adventure,Comedy,Drama	4.0	1562
My Client's Wife	2020	106	Mystery,Thriller	6.2	977
Loki 7	2016	101	Action,Comedy,Crime	5.8	117
Phantom Thread	2017	130	Drama,Romance	7.4	137716
One More Time with Feeling	2016	113	Documentary,Music	8.2	5313
Kiseki: Sobito of That Day	2017	111	Drama,Music	6.4	332
Tiyaan	2017	168	Action,Drama,Thriller	6.5	1390
YZ	2016	155	Comedy	7.3	330
A Scandall	2016	112	Thriller	3.2	162
Big Bang Made the Movie	2016	114	Documentary,Music	8.0	294
Diggerz: Black Lung Rises	2017	117	Drama,Fantasy,Horror	2.6	193
The Man with the Magic Box	2017	103	Drama,Romance,Sci-Fi	5.6	680
Shutter	2017	106	Horror,Thriller	3.0	166
Sarabha	2018	137	Fantasy	7.0	80
David's Child	2016	107	Drama,Family	8.1	9
Praktan	2016	142	Comedy,Drama	7.7	2329
Enter the Forbidden City	2018	113	History	6.6	47
Angane Thanne Nethave Anjettennam Pinnale	2016	125	Comedy	3.7	35
Poyi Maranju Parayathe	2016	135	Drama	4.7	11
These Days	2016	120	Drama	6.0	315
Close Relations	2016	112	Documentary	7.4	272
Dil Toh Deewana Hai	2016	135	Drama,Romance	7.0	23
Tera Intezaar	2017	108	Romance,Thriller	1.7	326
Aksar 2	2017	127	Crime,Drama,Mystery	3.6	470
Barefoot	2017	111	Comedy,Drama	6.7	862
Begum Jaan	2017	128	Action,Drama,History	5.6	2889
Dulla Bhatti Wala	2016	107	Drama	4.8	80
Toilet: A Love Story	2017	155	Comedy,Drama,Romance	7.1	22280
Machine	2017	148	Action,Mystery,Romance	2.7	924
The Orchard	2016	103	Comedy,Drama	5.7	99
Past Life	2016	109	Drama	6.5	603
My Kid is Not Crazy	2016	104	Documentary	7.7	21
Rocco	2016	105	Documentary	5.7	4196
Peterburg. Tolko po lyubvi	2016	110	Comedy,Drama	5.9	281
Hicran and Melek	2016	117	Drama	6.9	12
Surprise Me!	2017	103	Comedy	5.0	399
King of Thieves	2018	108	Biography,Crime,Drama	5.5	15633
Out of Darkness	2016	192	Documentary,History	8.5	67
The Final Journey	2017	107	Drama,Romance,War	6.9	409
Ghostland Boys	2016	101	Comedy,Drama,Horror	6.4	20
Malice: Emergence	2018	112	Adventure	6.9	31
Bikini Moon	2017	102	Drama	6.6	271
My Happy Family	2017	120	Drama	7.4	4105
The Laplace's Demon	2017	105	Horror,Mystery,Sci-Fi	6.5	323
Beautiful Lives	2017	123	Drama	8.9	16
Ne gledaj mi u pijat	2016	105	Drama	6.8	1221
Among Righteous Men	2016	102	Biography,Documentary	6.3	41
III Smoking Barrels	2017	127	Drama	6.4	128
Alpzyt	2016	105	Documentary	7.3	11
Portugal	2018	107	Drama	5.0	161
Tourner pour vivre	2016	109	Documentary	5.0	21
Dreaming Purple Neon	2016	108	Horror	5.5	416
Oru Naal Koothu	2016	141	Comedy,Drama	6.8	570
Okka Ammayi Thappa	2016	134	Action,Drama,Romance	5.8	196
The Duchess of Cancun	2018	105	Comedy,Drama,Mystery	6.3	107
Dear Etranger	2017	127	Drama	7.0	391
Escape from Pretoria	2020	106	Biography,Crime,Mystery	6.8	39865
Maz	2018	127	Drama	6.5	6
Barrage	2017	112	Drama	5.9	357
#OntheShouldersofGiants	2020	122	Documentary	6.1	28
Intern!	2016	103	Drama	6.4	5
For the Birds	2016	121	Comedy,Drama,Romance	7.8	276
Ministry of Love	2016	103	Comedy,Drama,Romance	6.3	553
Dongju: The Portrait of a Poet	2016	110	Biography,Drama	7.1	423
The Trial	2018	118	Drama	7.5	16
Edge of Innocence	2017	103	Mystery	5.6	156
Peeshtite obuvki	2016	141	Drama	6.2	119
The Snowman Trek	2018	105	Adventure,Documentary	5.0	30
Hoener met die Rooi Skoene	2017	105	Comedy,Crime	4.4	19
Magtanggol	2016	143	Drama	8.0	8
Milk and Honey: The Movie	2018	102	Action,Crime,Drama	5.1	125
The Toughest	2016	125	Biography,Documentary,History	6.2	10
Landline	2017	103	Comedy	6.4	45
Mercy's Girl	2018	123	Drama,Romance	5.8	228
Catch the Wind	2017	103	Drama	6.5	289
Happiness	2016	111	Drama	7.2	279
Beneath the Silence	2016	110	Drama,History,War	7.3	43
Budhia Singh: Born to Run	2016	112	Biography,Drama,Sport	7.6	1556
The Invisibles	2017	101	Drama	5.2	70
The Crawler in the Attic	2016	113	Mystery	4.9	71
Gintama Live Action the Movie	2017	131	Action,Adventure,Comedy	6.1	2590
Una buena vida	2016	128	Action	7.6	9
Legend of the Ancient Sword	2018	105	Action,Fantasy	5.1	198
A Clean Exit	2016	118	Action,Crime,Drama	8.8	15
Trumpet on the Cliff	2016	102	Drama	6.4	36
Our Manor	2022	115	Action,Crime,Drama	1.7	469
Kida Poosari Magudi	2016	137	Drama	5.6	5
Badsha the Don	2016	157	Action,Romance	5.1	449
Proof of Innocence	2016	120	Comedy,Crime	6.5	270
Firegate	2016	113	Adventure,Fantasy,Horror	5.4	167
The Old Capital	2016	117	Drama	6.8	88
The Name	2018	114	Drama,Mystery	5.5	22
The Hannas	2016	102	Comedy,Drama	5.6	155
Nanna Ninna Prema Kathe	2016	141	Drama,Romance	7.1	13
Flemish Heaven	2016	112	Drama	6.8	569
Sins of the Flesh	2016	125	Drama	5.6	90
Paranormalice	2016	117	Drama,Horror,Thriller	5.7	11
Bleeding Steel	2017	109	Action,Sci-Fi,Thriller	5.1	10564
The Mountain II	2016	135	Action,Drama,War	8.2	109124
Divórcio	2017	104	Comedy,Romance	5.8	284
Spies in Disguise	2019	102	Action,Adventure,Animation	6.8	52353
Enakku Innoru Per Irukku	2016	132	Action,Comedy,Crime	5.4	375
Zoom	2016	158	Comedy,Drama,Romance	5.6	119
Gentleman	2016	144	Mystery,Romance,Thriller	7.1	2448
Tokyo Ghoul	2017	119	Action,Drama,Fantasy	5.7	3752
Victoria & Abdul	2017	111	Biography,Comedy,Drama	6.8	37059
Close Calls	2017	129	Horror,Thriller	4.5	470
The Wall	2019	106	Thriller	5.2	60
Sei	2018	128	Action,Crime,Thriller	4.2	73
The Rehearsal	2016	102	Drama	5.7	309
Kissing Cousin	2016	104	Drama,Family,Romance	6.6	37
Koppayile Kodumkattu	2016	118	Drama	4.0	18
The Wanderers: The Quest of The Demon Hunter	2017	106	Comedy,Drama,Fantasy	4.4	321
Bench Cinema	2016	117	Comedy,Drama	7.3	303
Life in Rainbow	2019	127	Adventure,Drama,Mystery	5.9	16
Thoppil Joppan	2016	129	Comedy,Drama	5.1	2133
Lazarus	2021	105	Action,Sci-Fi	3.4	536
Dis Koue Kos, Skat	2016	106	Comedy,Drama	7.1	74
Miami	2017	119	Crime,Drama	5.5	646
Olavi Virta	2018	125	Biography,Drama,History	5.5	388
Awesome Mausam	2016	131	Romance	3.6	9
The Kitchen	2019	102	Action,Crime,Drama	5.6	22059
Mahanayika	2016	133	Drama	4.9	20
Pelli Choopulu	2016	125	Comedy,Drama,Romance	8.2	7717
Everyone's Life	2017	113	Comedy,Drama	4.6	382
Wonder Wheel	2017	101	Drama,Romance	6.2	29706
Catching Feelings	2017	124	Comedy,Drama,Romance	5.7	579
At Cafe 6	2016	103	Comedy,Romance	6.3	831
Europe Raiders	2018	101	Action,Comedy,Crime	4.7	490
A Hidden Life	2019	174	Biography,Drama,Romance	7.4	25855
Shikari	2016	145	Action,Crime,Drama	6.5	1439
Rana Pagla: The Mental	2016	147	Action,Drama,Romance	4.8	155
My Father's Wings	2016	101	Drama	7.0	1044
Imagine You & Me	2016	120	Comedy,Drama,Romance	6.6	263
Taming the Horse	2017	118	Documentary	7.5	23
Sarah's War	2018	107	Drama	5.3	83
Gautamiputra Satakarni	2017	131	Action,History	6.4	2625
Amma Kanakku	2016	109	Drama	6.9	416
Muthina Kathirika	2016	131	Comedy,Drama	5.6	102
Metro	2016	119	Action,Crime,Thriller	7.1	884
Clancy Once Again	2017	105	Drama	7.8	94
Dum	2016	132	Action	4.5	19
1:54	2016	106	Drama,Sport	6.5	1647
The Directive	2019	113	Action,Comedy,Sci-Fi	2.4	1298
Moonfall	2022	130	Action,Adventure,Sci-Fi	5.1	87423
Dance Academy: The Movie	2017	101	Drama	6.8	1747
Look Away	2018	103	Drama,Fantasy,Horror	5.8	19970
Pela Adhi Akshar	2017	140	Comedy,Drama,Romance	8.6	32
Kesif	2018	110	Action,Fantasy,War	6.1	138
Because I Love You	2017	110	Drama,Fantasy,Romance	6.5	493
2nd Greatest	2016	121	Drama	7.5	56
Head Full of Honey	2018	127	Comedy,Drama	5.4	2480
The Price for Silence	2018	107	Drama	4.3	197
Annmariya Kalippilanu	2016	127	Comedy,Drama	7.2	1478
Honnouji Hotel	2017	120	Action,Comedy,Fantasy	6.2	496
The Competition	2018	103	Comedy,Romance	4.5	1331
EneMe	2018	101	Drama,Thriller	4.4	10
Veere Di Wedding	2018	135	Comedy	3.3	13066
Call of Heroes	2016	120	Action,Adventure,Crime	6.4	2474
Jupiter's Moon	2017	129	Drama,Fantasy,Mystery	6.1	3388
From Bedrooms to Billions: The Playstation Revolution	2020	162	Documentary	6.8	331
Druga linija	2016	108	Documentary	9.1	19
The Woman Who Left	2016	226	Drama	7.2	1550
Ice	2018	113	Drama,Musical,Romance	6.8	3418
Bet on Ben	2021	108	Drama,Thriller	7.9	55
Sofra Sirlari	2017	103	Comedy,Crime,Drama	6.7	4871
A Better Tomorrow 2018	2018	114	Action,Crime,Drama	4.9	522
Shock Wave	2017	119	Action,Crime,Thriller	6.3	3826
Paisa Paisa	2016	120	Thriller	6.6	25
Life Without a Fork	2016	131	Documentary	7.6	14
Ralph Breaks the Internet	2018	112	Adventure,Animation,Comedy	7.0	169109
American Violence	2017	107	Crime,Drama,Thriller	4.5	1850
Raja Manthiri	2016	128	Comedy,Drama	7.1	88
Appa	2016	124	Drama	7.9	1398
Tell Me a Story: the Life of J.L. Tramel	2016	109	Biography	9.2	18
Gino and Marie	2019	114	Drama	5.4	21
4All	2016	107	Documentary,Drama	8.1	45
Tell It Like a Woman	2022	112	Action,Comedy,Drama	3.6	569
Gahim Fel Hend	2016	107	Action,Comedy	5.3	771
Main Teri Tu Mera	2016	133	Comedy,Drama,Romance	6.2	97
My Sailor, My Love	2022	103	Drama	7.3	272
Point Man	2018	107	Action	3.9	479
Billy Yeager the Ineffable Enigma	2016	102	Documentary	8.4	12
Present Perfect	2017	106	Romance	6.4	347
Sunset	2018	142	Drama,History	6.3	4437
Innocent Curse	2017	111	Horror	4.2	218
I Love You to Death	2016	105	Comedy	5.4	48
The Children of Genghis	2017	101	Adventure,Family	7.0	927
Library with Angels	2017	108	Drama	5.3	10
Vita & Virginia	2018	110	Biography,Drama,Romance	5.8	4339
The Housemaid	2016	105	Horror,Romance	5.7	865
Vico C: La vida del filosofo	2017	114	Biography,Drama,Music	7.2	339
Dhilluku Dhuddu	2016	160	Comedy,Horror	5.3	613
Tuu to Gayo	2016	130	Comedy	7.0	40
The Marshall Plan	2016	101	Documentary	9.0	9
The Bastards Fig Tree	2017	103	Comedy,Drama,Thriller	5.6	131
Verónica	2017	105	Horror	6.2	43768
Uppity: The Willy T. Ribbs Story	2020	109	Documentary	7.8	890
Yardie	2018	101	Crime,Drama	5.8	3192
Uang Panai' Maha(r)l	2016	119	Comedy,Drama,Romance	6.9	142
Trail to Terror	2016	117	Adventure,Documentary,Horror	6.3	271
Yamato (Kariforunia)	2016	119	Drama,Family,Music	3.5	142
The Wife	2021	106	Crime,Horror,Romance	4.5	340
The Adventurers	2017	140	Action,Adventure,Crime	5.6	3204
The Amazing Metamorphosis of Juan Perez	2016	102	Drama,Thriller	6.3	6
The Empty Man	2020	137	Drama,Horror,Mystery	6.2	32849
Diffability Hollywood	2016	125	Documentary	6.9	8
Aruvi	2016	130	Drama	8.4	13453
Incomplete	2017	120	Drama	5.3	176
Grim Weaver	2016	115	Horror	4.4	31
Atmo HorroX	2016	101	Comedy,Horror,Mystery	6.5	48
V-Force: New Dawn of V.I.C.T.O.R.Y.	2017	105	Action,Adventure,Sci-Fi	5.9	17
Those Who Make Revolution Halfway Only Dig Their Own Graves	2016	183	Drama	6.6	416
Mercury in Retrograde	2017	105	Comedy,Drama,Romance	6.6	134
Royal Shakespeare Company: Hamlet	2016	175	Drama	7.5	100
Beyond Brotherhood	2017	110	Drama	7.1	1267
Shane Ryan's Faces of Snuff	2016	136	Crime,Horror,Mystery	5.3	88
Rock My Heart	2017	105	Drama	6.5	1124
The Whiskey Bandit	2017	126	Action,Biography,Crime	7.3	9010
Run Antony	2016	129	Action,Romance,Thriller	7.6	69
Smokin' on the Moon	2017	135	Comedy,Drama	5.6	22
Strong Island	2017	107	Crime,Documentary	6.4	4015
Yahan Sabhi Gyani Hain	2020	115	Comedy	4.9	292
Rudy Habibie	2016	124	Biography,Drama,Romance	7.5	878
No Alternative	2018	104	Drama	6.0	250
How I Got There	2022	135	Action,Thriller	8.1	18
Take Off 2	2016	126	Sport	6.6	214
Eden	2020	153	Drama	6.1	197
Sometimes	2016	110	Drama	7.2	890
Manzel na hodinu	2016	104	Comedy	4.7	65
Slapped! The Movie	2018	119	Comedy,Fantasy	5.2	215
Calling Bell	2016	142	Drama	3.6	8
1962 My Country Land	2016	109	Drama,History	8.2	11
Damsel	2018	113	Comedy,Drama,Western	5.6	5582
Kartini: Princess of Java	2017	122	Biography,Drama,Family	7.5	596
For a Few Bullets	2016	115	Action,Comedy	5.3	225
Tubelight	2017	136	Drama,War	3.9	21049
Memoirs of a Murderer	2017	118	Action,Crime,Drama	6.8	2147
Narratage	2017	140	Drama,Romance	5.4	308
A Personal Journey Through Cinema History with Thomas Pollock	2016	105	Documentary	7.5	17
Bodied	2017	120	Comedy,Drama,Music	7.1	5840
Pokémon: Detective Pikachu	2019	104	Action,Adventure,Comedy	6.5	170929
USSAK	2017	118	Drama	7.0	43
Brad's Status	2017	102	Comedy,Drama,Music	6.5	18494
Selfie Raja	2016	128	Comedy	5.6	102
Plane	2023	107	Action,Adventure,Thriller	6.5	50301
My Story	2018	138	Drama,Musical,Romance	4.5	579
Sinister Sam: The Menace	2016	146	Comedy	8.6	6
Interchange	2016	102	Fantasy,Mystery,Thriller	5.2	272
Marrowbone	2017	110	Adventure,Drama,Horror	6.7	34816
The Runner	2021	102	Thriller	4.0	246
Atanyn kereezi	2016	112	Drama	6.9	37
Another Year	2016	181	Documentary	7.0	48
Kalpana 2	2016	150	Comedy,Horror	5.5	74
Katha Solla Porom	2016	117	Comedy	6.6	22
Domestic Killer	2017	106	Action,Drama,Thriller	4.2	564
Guppy	2016	158	Comedy,Drama	8.1	2274
Agastya	2016	169	Action,Drama	7.7	65
Aramburu's Magical Mystery Tour	2017	122	Biography	8.1	32
Survival Family	2016	117	Adventure,Comedy,Family	7.2	2798
Love Ke Funday	2016	132	Comedy	6.8	15
The Wild Fields	2018	120	Adventure,Comedy,Drama	7.3	859
Dagsin	2016	119	Drama	7.3	18
The Taste of Apple	2016	119	Documentary	7.9	12
Life and Nothing More	2017	114	Drama	6.6	565
